delta L,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
16.105335,37.551296,31.38172,29.900839,31.702964,28.668584,25.582657,24.635438,26.590877,24.484821,29.857101,26.018416,28.390464,52.326883,32.415176,20.936451,20.573478
16.105335,37.547814,31.327098,29.92653,31.580649,28.686457,25.604973,24.684544,26.596272,24.485419,29.839278,26.012533,28.388232,52.361942,32.434686,20.953837,20.600047
16.114184,37.289203,31.03741,29.915333,31.560006,28.709049,25.64206,24.721845,26.597334,24.474152,29.831019,25.992913,28.346753,52.376676,32.439607,20.963467,20.613518
16.114184,37.214742,30.980864,29.829492,31.589511,28.703492,25.639846,24.708886,26.621426,24.480456,29.813578,25.988098,28.286942,52.348597,32.440229,20.987022,20.64513
16.114184,37.30645,31.284611,29.836599,31.603431,28.671504,25.62842,24.700542,26.619917,24.482157,29.797481,25.994397,28.270858,52.361786,32.450482,21.006497,20.651295
16.114184,37.591521,31.333723,29.844386,31.588442,28.674109,25.629031,24.725417,26.616327,24.482295,29.781702,25.993234,28.297852,52.374551,32.476422,21.024501,20.644272
16.114184,37.395435,31.274076,29.913112,31.519411,28.676724,25.643799,24.782072,26.632506,24.499072,29.786241,25.96598,28.28363,52.346589,32.466425,21.028946,20.64044
16.114184,37.343591,30.955989,29.864236,31.553394,28.688258,25.644748,24.77111,26.6549,24.504671,29.795857,25.953578,28.240535,52.310704,32.458046,21.034763,20.642604
16.114184,37.123321,31.254717,29.86388,31.555373,28.691611,25.618809,24.730731,26.668479,24.509668,29.804634,25.960125,28.25141,52.305409,32.45202,21.047874,20.620615
16.114184,37.626388,31.442042,29.894498,31.633981,28.67122,25.617716,24.740722,26.661959,24.513208,29.804974,25.952979,28.275226,52.304783,32.462583,21.068571,20.610735
16.114184,37.594344,31.430872,29.941791,31.521516,28.681758,25.594659,24.78113,26.665107,24.516876,29.818391,25.942433,28.271431,52.301069,32.451957,21.058413,20.604089
16.114184,37.375994,31.130213,29.931957,31.526673,28.687612,25.604299,24.791436,26.685314,24.523382,29.837102,25.940379,28.273095,52.271355,32.450697,21.039617,20.628843
16.114184,37.243485,31.148444,29.871966,31.556664,28.706901,25.580033,24.745258,26.701329,24.528927,29.849894,25.939484,28.259769,52.2601,32.432192,21.041422,20.630655
16.114184,37.441207,31.433726,29.896385,31.590749,28.665975,25.565514,24.703191,26.696832,24.525787,29.852957,25.953474,28.255328,52.263921,32.426996,21.033076,20.629604
16.114184,37.661931,31.466526,29.900344,31.536022,28.678402,25.541182,24.721098,26.70727,24.533902,29.852818,25.951898,28.260963,52.280395,32.425556,21.037739,20.624943
16.114184,37.426972,31.370707,29.986137,31.4646,28.687473,25.568585,24.744675,26.729755,24.539743,29.844615,25.935722,28.239845,52.271625,32.423984,21.029987,20.637644
15.859082,37.41484,31.082981,29.943488,31.550825,28.688665,25.575232,24.722078,26.705546,24.548554,29.85049,25.956253,28.212142,52.249061,32.408544,21.019354,20.659118
16.123034,37.183795,31.440595,29.938137,31.560114,28.692245,25.530909,24.68844,26.693668,24.540798,29.856041,25.967766,28.196789,52.255227,32.398657,21.014387,20.694662
16.123034,37.681904,31.62831,30.01929,31.607149,28.70452,25.523469,24.668253,26.706318,24.548016,29.860706,25.986589,28.204023,52.26659,32.400611,21.020433,20.710673
16.123034,37.635691,31.615198,30.114546,31.515844,28.703375,25.551637,24.689168,26.690139,24.543721,29.865966,25.97264,28.23124,52.267822,32.404213,21.020452,20.7229
16.123034,37.443107,31.31275,30.085544,31.540333,28.724447,25.559739,24.732,26.683804,24.540896,29.866007,25.968661,28.205498,52.2359,32.39443,21.033646,20.74718
16.123034,37.304174,31.384944,30.067115,31.587899,28.735666,25.547533,24.688135,26.693533,24.538345,29.872842,25.974332,28.205577,52.217542,32.401927,21.044688,20.74657
16.123034,37.552948,31.668383,30.098231,31.636563,28.705766,25.534466,24.663934,26.673313,24.534334,29.878629,25.982222,28.220892,52.216211,32.395235,21.055701,20.742402
15.859082,37.743302,31.689736,30.112038,31.601907,28.722984,25.513779,24.685407,26.670572,24.521987,29.889025,25.974647,28.247911,52.223327,32.40211,21.065457,20.750499
15.859082,37.485442,31.542635,30.182897,31.551115,28.757382,25.534031,24.718011,26.674416,24.507911,29.89261,25.958364,28.25813,52.231808,32.405371,21.070468,20.752081
16.114184,37.444508,31.214555,30.087182,31.613935,28.761551,25.53789,24.69429,26.675286,24.498351,29.895238,25.953222,28.264594,52.213902,32.417519,21.072245,20.764465
16.114184,37.233618,31.469276,30.043452,31.608847,28.727614,25.519251,24.637869,26.663607,24.482078,29.885795,25.953061,28.252229,52.219238,32.410375,21.079456,20.755944
16.114184,37.716281,31.597775,30.038186,31.668196,28.690923,25.500788,24.634376,26.637993,24.478451,29.882458,25.949387,28.264749,52.226506,32.404674,21.084181,20.744381
16.114184,37.640581,31.555374,30.060231,31.56368,28.689517,25.493265,24.673743,26.640624,24.484185,29.88026,25.93368,28.292802,52.235407,32.405984,21.086754,20.75182
16.114184,37.414125,31.183909,30.01341,31.551904,28.695408,25.505897,24.680128,26.646426,24.489635,29.878904,25.925217,28.255406,52.230773,32.398975,21.087015,20.752578
16.114184,37.277057,31.192063,29.929256,31.588533,28.674453,25.485176,24.623909,26.629002,24.480916,29.881279,25.923368,28.228955,52.218679,32.382017,21.080613,20.763386
16.114184,37.491703,31.432296,29.90949,31.620557,28.630705,25.450607,24.599738,26.604705,24.48358,29.877759,25.934894,28.22568,52.241507,32.377822,21.081139,20.754774
16.114184,37.675278,31.394496,29.89706,31.552116,28.621789,25.426909,24.597479,26.611723,24.493959,29.878932,25.936242,28.270876,52.262723,32.384451,21.071808,20.716996
16.114184,37.439486,31.21534,29.949934,31.47819,28.61572,25.452214,24.613663,26.609098,24.493949,29.871394,25.919118,28.249238,52.253111,32.365495,21.061892,20.668498
16.114184,37.40453,30.878537,29.83553,31.536284,28.593347,25.438517,24.590225,26.593575,24.492967,29.87849,25.918632,28.232595,52.224826,32.356084,21.039739,20.628428
15.859082,37.183298,31.160271,29.794069,31.526219,28.573525,25.394779,24.551858,26.571134,24.496657,29.878276,25.936507,28.23727,52.240068,32.343798,21.040227,20.588997
15.859082,37.649419,31.318321,29.805859,31.581409,28.562694,25.364735,24.534676,26.565808,24.495536,29.891895,25.938511,28.274155,52.237714,32.348518,21.029295,20.578611
15.859082,37.568445,31.288928,29.869855,31.447667,28.57594,25.360514,24.552186,26.572653,24.49245,29.888053,25.926821,28.279661,52.242177,32.339685,21.016602,20.559059
15.859082,37.362237,30.957433,29.836189,31.462157,28.566419,25.389065,24.568788,26.574705,24.482251,29.889668,25.913093,28.272755,52.21543,32.338492,21.009889,20.55921
15.859082,37.214505,31.021178,29.781178,31.50724,28.57858,25.366086,24.528613,26.572341,24.485249,29.887984,25.918642,28.266943,52.208295,32.332472,21.002546,20.561547
15.859082,37.429552,31.320632,29.809105,31.54617,28.552939,25.355767,24.507898,26.563732,24.471448,29.894449,25.92367,28.262728,52.219502,32.321789,21.0045,20.577328
15.859082,37.636126,31.343062,29.833025,31.510573,28.550482,25.354819,24.529968,26.55389,24.473601,29.893282,25.919997,28.294633,52.242536,32.327759,20.994248,20.558285
15.859082,37.392905,31.250283,29.903537,31.460178,28.573137,25.37787,24.580742,26.560439,24.478271,29.896916,25.907381,28.288676,52.240509,32.315406,20.97648,20.561248
15.859082,37.35479,30.942914,29.853935,31.508187,28.596658,25.393573,24.563881,26.573447,24.481725,29.898288,25.913534,28.261026,52.225995,32.303667,20.982407,20.577082
16.123034,37.128255,31.258129,29.824529,31.521049,28.588524,25.362413,24.544179,26.555554,24.482541,29.903513,25.921106,28.244686,52.232799,32.295885,20.970107,20.590327
15.867931,37.603593,31.433353,29.867053,31.571556,28.593031,25.352144,24.530831,26.562777,24.4874,29.899445,25.926525,28.280465,52.251507,32.298878,20.969676,20.589629
15.603979,37.547583,31.405612,29.94145,31.457874,28.597122,25.377202,24.553443,26.56762,24.494951,29.894033,25.915006,28.293685,52.261802,32.303919,20.965763,20.586591
16.123034,37.355976,31.094552,29.912311,31.494006,28.597267,25.402179,24.591016,26.558371,24.492835,29.89784,25.900871,28.267642,52.230198,32.306536,20.960673,20.607007
15.867931,37.200916,31.17783,29.864337,31.53707,28.630746,25.37747,24.556873,26.564769,24.496704,29.8911,25.912091,28.275611,52.236338,32.312979,20.961176,20.594036
15.867931,37.429796,31.459222,29.912935,31.574324,28.612406,25.387657,24.524875,26.567463,24.489749,29.887706,25.914949,28.298517,52.232472,32.327096,20.963051,20.585864
15.867931,37.6481,31.485593,29.906089,31.542998,28.609299,25.393078,24.554825,26.553184,24.493064,29.884751,25.914133,28.326277,52.231519,32.341762,20.958169,20.596357
15.867931,37.405059,31.368719,29.992309,31.479756,28.629642,25.438294,24.598034,26.57808,24.506302,29.884183,25.902733,28.331352,52.21785,32.352413,20.954492,20.610873
15.859082,37.384894,31.055253,29.910137,31.538509,28.630481,25.464527,24.605984,26.584559,24.52005,29.884486,25.907797,28.332487,52.196135,32.375874,20.956722,20.623332
16.123034,37.151277,31.356695,29.873136,31.530088,28.631966,25.451574,24.588405,26.592279,24.518633,29.890901,25.914486,28.318703,52.209718,32.378147,20.956005,20.622656
15.603979,37.632375,31.508635,29.893757,31.563242,28.615588,25.445246,24.605086,26.604582,24.530804,29.882565,25.918475,28.321231,52.210839,32.38894,20.969774,20.596373
15.859082,37.553918,31.464285,29.952871,31.453414,28.636338,25.484426,24.639309,26.636395,24.518677,29.885593,25.906108,28.348471,52.234728,32.411189,20.960324,20.608753
15.859082,37.338933,31.118046,29.930332,31.446894,28.654268,25.521103,24.672045,26.654336,24.513497,29.877595,25.903559,28.304988,52.241945,32.415262,20.969135,20.643913
15.859082,37.202245,31.15746,29.846367,31.515184,28.661503,25.521368,24.658775,26.645903,24.498984,29.873082,25.892185,28.290227,52.24833,32.412853,20.97084,20.673138
15.603979,37.384125,31.459895,29.843698,31.529419,28.666414,25.505935,24.678805,26.654645,24.488754,29.860157,25.88721,28.268002,52.274048,32.422866,20.993785,20.705835
15.867931,37.588305,31.494264,29.868132,31.509725,28.6843,25.508893,24.691366,26.638992,24.483092,29.856174,25.898023,28.330715,52.306359,32.445583,21.004623,20.67455
15.867931,37.362409,31.389253,29.942128,31.467538,28.708005,25.553817,24.757464,26.62996,24.489043,29.845905,25.884491,28.319125,52.306807,32.449782,21.013856,20.658832
15.867931,37.299586,31.07404,29.874944,31.526493,28.731973,25.573285,24.742439,26.632576,24.475425,29.832589,25.876557,28.316001,52.293213,32.469342,21.0121,20.631539
15.867931,37.08583,31.359612,29.867533,31.538102,28.729027,25.578858,24.694104,26.612041,24.480082,29.815789,25.898962,28.326003,52.303684,32.482613,21.007935,20.585238
15.867931,37.580986,31.532418,29.907357,31.628748,28.706942,25.586752,24.675951,26.594214,24.477553,29.824001,25.912123,28.365196,52.309646,32.511319,20.997579,20.55737
15.867931,37.506503,31.533983,29.971644,31.53612,28.73748,25.583873,24.712612,26.587943,24.47004,29.824014,25.915362,28.385105,52.322916,32.516057,20.982517,20.509532
15.867931,37.272509,31.220904,29.978133,31.550711,28.768289,25.624696,24.726066,26.585091,24.458632,29.80551,25.917211,28.385149,52.314964,32.538475,20.964989,20.458594
15.867931,37.148001,31.274128,29.956515,31.609087,28.785175,25.612307,24.665248,26.582101,24.457942,29.811809,25.935618,28.386867,52.319847,32.529818,20.944652,20.429793
15.867931,37.338007,31.601263,29.997445,31.658516,28.770175,25.582556,24.645656,26.565843,24.454853,29.830107,25.948429,28.379192,52.340149,32.516742,20.94099,20.405814
15.867931,37.577504,31.652801,30.032097,31.649801,28.78621,25.573934,24.661925,26.545083,24.462798,29.8386,25.960963,28.423596,52.363251,32.518131,20.927712,20.357532
15.867931,37.329342,31.594377,30.124264,31.615797,28.829406,25.589505,24.698592,26.53042,24.452558,29.84757,25.961477,28.431839,52.383039,32.504746,20.898929,20.318456
15.867931,37.298517,31.290326,30.081184,31.674013,28.846277,25.595166,24.675,26.54789,24.47386,29.864973,25.972206,28.408718,52.352857,32.484719,20.88964,20.325486
15.867931,37.083493,31.59211,30.067336,31.708952,28.826642,25.570513,24.65114,26.522715,24.488798,29.869051,25.99561,28.410423,52.342882,32.464183,20.883647,20.332257
15.867931,37.572896,31.780207,30.124977,31.766096,28.824816,25.553874,24.629075,26.549917,24.504662,29.885524,26.006931,28.442295,52.353457,32.461269,20.869158,20.354456
15.867931,37.55691,31.753878,30.211171,31.686652,28.82017,25.565889,24.640512,26.523301,24.530709,29.893137,26.023987,28.47121,52.353733,32.437748,20.849054,20.330081
15.867931,37.337744,31.459319,30.186386,31.678767,28.83367,25.571896,24.693726,26.545161,24.544331,29.896742,26.012414,28.416469,52.304964,32.432504,20.849856,20.375623
15.867931,37.225582,31.475201,30.171431,31.714021,28.851298,25.563406,24.643287,26.573573,24.56018,29.901662,26.03401,28.405648,52.306028,32.413983,20.853011,20.395233
15.867931,37.414407,31.788106,30.197035,31.751551,28.817745,25.53778,24.639781,26.574383,24.570052,29.913795,26.046891,28.410666,52.294122,32.411155,20.862329,20.403628
15.867931,37.650627,31.822847,30.231598,31.693997,28.817265,25.514318,24.632628,26.59613,24.588527,29.931003,26.052534,28.415971,52.275494,32.387993,20.848931,20.421581
15.867931,37.446084,31.724214,30.289176,31.655309,28.816294,25.566153,24.69526,26.605622,24.595146,29.942039,26.02629,28.407841,52.263248,32.394016,20.855673,20.460447
15.867931,37.391295,31.411285,30.190182,31.710517,28.838597,25.55331,24.725064,26.617418,24.600244,29.942742,26.015832,28.404617,52.244235,32.398957,20.872263,20.474349
15.867931,37.140897,31.707701,30.16194,31.688627,28.82932,25.538,24.682849,26.64312,24.594337,29.956537,26.013923,28.386085,52.239346,32.396062,20.879083,20.500288
15.867931,37.646753,31.865886,30.203529,31.735946,28.795146,25.560426,24.674411,26.64975,24.594056,29.95127,26.008894,28.378943,52.246904,32.397713,20.889551,20.481272
15.867931,37.632468,31.865191,30.245156,31.642961,28.781249,25.559629,24.737947,26.651692,24.606013,29.96921,25.988524,28.390167,52.240471,32.388372,20.904408,20.469439
15.867931,37.397936,31.574206,30.235763,31.635799,28.816306,25.589915,24.773444,26.668422,24.614925,29.961432,25.97973,28.35748,52.234874,32.39866,20.911961,20.455251
15.867931,37.275836,31.566124,30.191794,31.670617,28.837231,25.594895,24.741771,26.6829,24.605821,29.947782,25.978914,28.320118,52.235801,32.397722,20.92177,20.447623
15.867931,37.453166,31.844256,30.223593,31.692191,28.808109,25.591531,24.71494,26.677539,24.615356,29.943199,25.984573,28.299759,52.234038,32.397189,20.92115,20.440047
15.867931,37.713416,31.878295,30.229824,31.671583,28.800473,25.596029,24.74081,26.670282,24.621336,29.932088,25.987178,28.340714,52.26138,32.419621,20.920634,20.437103
15.867931,37.481072,31.802372,30.306498,31.600376,28.842915,25.617785,24.795059,26.689906,24.626938,29.932476,25.97782,28.319948,52.261462,32.423311,20.931811,20.458296
15.867931,37.440988,31.4667,30.241149,31.648431,28.838319,25.642372,24.783558,26.698424,24.639591,29.92806,25.961156,28.303506,52.226564,32.428476,20.92785,20.4885
15.867931,37.233642,31.74022,30.209902,31.649858,28.826286,25.624164,24.751501,26.704115,24.646676,29.917473,25.965655,28.286265,52.217364,32.436397,20.933638,20.534336
15.867931,37.709064,31.91158,30.221914,31.708179,28.824431,25.598669,24.750972,26.715801,24.639748,29.905967,25.971093,28.307932,52.225439,32.456212,20.945825,20.567791
15.867931,37.659895,31.85044,30.283976,31.604513,28.839432,25.62349,24.766624,26.721792,24.624252,29.891743,25.957831,28.336389,52.234966,32.47342,20.950399,20.606438
15.867931,37.432022,31.52845,30.239297,31.622956,28.848223,25.630379,24.803035,26.70276,24.6174,29.886098,25.940001,28.323787,52.223505,32.477366,20.966732,20.620879
16.123034,37.302005,31.511985,30.178599,31.654513,28.858711,25.609317,24.74849,26.722053,24.609933,29.87651,25.94042,28.313196,52.220919,32.482089,20.96709,20.624528
16.123034,37.457033,31.788611,30.179659,31.68002,28.824176,25.589805,24.720843,26.709167,24.595987,29.866733,25.943489,28.295579,52.232475,32.481581,20.978192,20.605652
16.123034,37.688192,31.796072,30.168487,31.638574,28.827835,25.563967,24.739365,26.724956,24.594028,29.858927,25.938189,28.315412,52.257904,32.491942,20.987217,20.575761
16.123034,37.468266,31.661873,30.241638,31.573133,28.825283,25.606958,24.765449,26.730512,24.593996,29.857716,25.924638,28.304906,52.263495,32.48475,20.979469,20.566922
16.123034,37.414343,31.318277,30.128334,31.634473,28.827545,25.603354,24.770266,26.71507,24.590394,29.85478,25.919099,28.26885,52.249162,32.467533,20.977169,20.581397
16.123034,37.164779,31.567912,30.099707,31.609885,28.820123,25.577519,24.724749,26.721792,24.588933,29.850427,25.928772,28.242392,52.267368,32.449188,20.992124,20.572905
15.859082,37.667201,31.710238,30.109349,31.682665,28.7743,25.567275,24.711116,26.704147,24.585586,29.852301,25.930842,28.266978,52.27698,32.456439,20.989095,20.573311
16.123034,37.6119,31.66443,30.148341,31.557393,28.792367,25.573666,24.739062,26.710239,24.589166,29.843861,25.929042,28.267182,52.295183,32.451057,20.992857,20.565992
16.123034,37.396712,31.337457,30.111202,31.568923,28.777543,25.603221,24.769302,26.695506,24.588435,29.842924,25.913582,28.239196,52.256072,32.444418,20.987192,20.57019
